molecule,Group,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600
1,Normal,25.99750691,27.02165264,17.02458514,14.17194065,12.36567817,45.86952532,94.13330088,66.96145999,21.7667571,99.31854375,32.5412941,4.522370504,25.94496213
2,Normal,29.65086481,31.27456583,18.2985216,14.63642999,13.94989706,66.64597351,131.0383082,88.16639097,23.80127358,121.5953869,38.88868814,3.235806619,27.17311569
3,Normal,25.72211723,22.77196824,16.15944165,13.02406066,11.89279635,46.41208312,88.39748622,69.85986957,15.54541249,93.55381303,31.21924226,4.730455391,22.22822857
4,Normal,17.56025701,18.00996971,11.82988324,12.27754921,8.553045454,28.48594302,53.2270612,40.22522186,15.67566562,66.25669574,24.80864424,4.363353351,22.06258808
5,Normal,30.08171699,31.46305133,14.27305077,18.32321298,11.47904785,64.90764519,126.3294788,87.78498744,27.36669235,129.5636816,41.17428628,3.858883795,31.67789079
6,Normal,32.33511476,33.61956451,14.66188361,20.4509503,7.876249656,75.58724482,148.9077862,97.13397994,33.36835109,155.9194368,47.93036615,4.084220394,40.10633194
7,Normal,33.00961367,33.62380529,15.7771068,18.92618321,13.24377519,69.66983441,139.4720559,100.8853725,31.16570308,144.8198898,45.88299305,3.773992801,37.2387727
8,Normal,26.46769227,28.88412345,14.75018539,18.21726194,7.106506687,54.83739825,109.7756369,76.52733341,24.53941073,125.6218939,49.15782823,4.72624001,37.06380587
9,Normal,29.4355378,30.54923955,15.68798189,14.61065509,13.57062638,54.17365565,103.71694,82.56657501,26.66439163,118.5855629,41.14753353,4.539638564,31.63446548
10,Normal,26.58871148,26.67987042,14.3485662,11.50044101,14.08828177,46.68926594,86.88228152,68.15409264,21.6805768,96.54035654,31.4143196,3.596444796,26.05439218
11,Normal,18.58818239,12.88713636,13.60258185,10.68570892,9.499909374,30.73472608,52.29842866,39.85074583,11.67533228,59.58339386,18.58097921,6.54536285,16.10971574
12,Normal,31.49325635,37.97593661,14.95401234,17.36423918,10.90418604,67.11669095,111.8846712,81.08894351,16.32863184,109.8928354,31.64162474,2.31850936,25.34367952
13,Normal,23.1409364,20.16272918,17.64382674,18.4565217,13.76677326,26.93784635,57.9730861,49.3678054,21.77501291,79.10807729,29.88239881,8.212928854,31.88729317
14,Normal,63.34440018,68.42113912,41.02892277,43.51333716,26.55891391,119.4525275,269.0688234,209.8353326,64.36808004,310.629256,90.97753324,9.40097882,77.98140967
15,Normal,97.21824747,113.5883578,49.76292769,60.94318437,26.45612047,166.508672,307.3611623,212.5365685,79.81829355,279.3356645,84.42456115,3.360244224,68.18695491
16,Normal,63.98982887,81.65850109,32.63157062,43.83802259,11.85724814,153.5929911,315.6723812,215.2387719,78.51897371,317.1685477,105.2648471,0.982804113,87.46165665
17,Normal,49.69823032,78.10058133,34.25821012,45.35348097,17.29177601,124.2275517,270.876158,207.0502447,55.89665274,281.8931448,93.41206383,6.171244184,71.04964189
18,Normal,50.81720093,65.4349407,29.0667395,33.91986146,23.43294123,98.76391233,202.5845912,179.6675663,46.72975487,233.6386341,75.09975346,5.214695905,55.67543244
19,Normal,42.03865628,44.95835769,14.7310932,31.95241272,16.54021758,70.94518333,151.6340672,112.518709,32.48787646,195.4268096,62.5987103,7.282672186,45.95815289
20,Normal,57.04901003,56.88804107,15.55884367,40.58901356,19.26962347,81.53134985,166.8232655,135.7098066,32.99474927,189.4071724,55.33097698,3.709793665,37.31109542
21,Normal,65.75415525,64.76271859,16.21851882,44.57173004,19.75137201,100.2809541,210.6573357,156.0376559,34.03084684,215.5260986,62.49475584,5.672114096,41.68712464
22,Normal,28.9433452,31.19641005,21.3345465,26.7093807,6.994007806,69.1506677,143.8970183,102.326895,26.51662136,158.749525,43.57686967,1.242933252,38.94217637
23,Normal,31.13747408,35.87925935,22.78492832,29.94961683,11.38561607,74.16306514,150.4697612,99.74965625,31.33175771,154.2749217,37.60994604,1.570231262,34.5101193
24,Normal,39.58691951,48.09394868,31.70221905,35.0951082,18.39609436,93.84698585,199.2769401,140.7261938,38.93367145,201.1261934,51.58118022,1.489639307,45.1561263
25,Normal,37.08944322,40.9073589,26.63974433,34.7867209,14.47855844,77.22473015,174.2930905,128.4827897,39.19505868,199.5796697,58.1574478,2.891937486,48.12084656
26,Normal,32.05170277,34.77048359,26.77636583,27.7122227,14.19545846,53.59201996,125.5228836,97.499726,32.73097486,153.1859495,50.74585262,4.393805553,40.75062397
27,Normal,29.59160077,41.86171023,28.3770071,14.40178212,26.43819471,63.90345644,129.8310309,100.0877995,22.0104036,135.7277605,43.407972,2.259339742,30.17409284
28,Normal,28.12705594,37.27854254,25.54535526,17.51593022,22.68381022,57.37404661,118.8128821,94.46959422,20.05739106,138.4295921,47.89766165,3.049506633,31.9505958
29,Normal,26.79353292,40.91541131,24.61929994,16.27441659,27.23867448,60.02459762,113.6925312,79.22129294,19.65997108,107.0040403,32.72882654,0.762045812,24.4572108
30,Normal,35.94515927,48.7265219,32.88226192,21.54044664,16.60649293,82.1341045,174.1960519,144.6336337,32.59236331,212.984191,62.30100663,7.634405601,60.54985865
